"rgn_id","resilience.score"
1,0.797697
2,0.797697
3,0.797697
4,0.797697
5,0.797697
6,0.822364
7,0.822364
8,0.822364
9,0.822364
10,NA
11,0.810622
12,0.810622
13,0.810622
14,0.810622
15,0.837515
16,0.837515
17,0.816727
18,0.723794
19,0.723794
20,0.84703
21,0.807212
22,0.807212
23,0.801576
24,0.801576
25,0.801576
