"gl_rgn_id","gl_rgn_name","gl_cntry_key","gl_cntry_count","sc_rgn_id","sc_rgn_name","sc_rgn_inland_shp"
171,"Brazil","Trindade",2,15,"Maranhão","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,3,"Paraná","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,11,"Paraíba","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,16,"Pará","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,10,"Pernambuco","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,12,"Piauí","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,14,"Rio Grande do Norte","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,1,"Rio Grande do Sul","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,5,"Rio de Janeiro","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,2,"Santa Catarina","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,8,"Sergipe","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
171,"Brazil","Trindade",2,4,"São Paulo","/Volumes/data_edit/git-annex/clip-n-ship/Brazil/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,2,"Aisén del General Carlos Ibáñez del Campo","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,11,"Antofagasta","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,4,"Araucanía","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,9,"Atacama","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,5,"Bío-Bío","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,8,"Coquimbo","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,7,"Libertador General Bernardo O'Higgins","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,3,"Los Lagos","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,1,"Magallanes y Antártica Chilena","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,6,"Maule","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,12,"Tarapacá","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","CHL",2,10,"Valparaíso","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,2,"Aisén del General Carlos Ibáñez del Campo","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,11,"Antofagasta","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,4,"Araucanía","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,9,"Atacama","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,5,"Bío-Bío","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,8,"Coquimbo","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,7,"Libertador General Bernardo O'Higgins","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,3,"Los Lagos","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,1,"Magallanes y Antártica Chilena","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,6,"Maule","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,12,"Tarapacá","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
224,"Chile","Easter Island",2,10,"Valparaíso","/Volumes/data_edit/git-annex/clip-n-ship/Chile/spatial/rgn_inland_gcs.shp"
137,"Ecuador","ECU",2,1,"El Oro","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","ECU",2,5,"Esmeraldas","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","ECU",2,4,"Galápagos","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","ECU",2,2,"Guayas","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","ECU",2,3,"Manabi","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","Galapagos Islands",2,1,"El Oro","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","Galapagos Islands",2,5,"Esmeraldas","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","Galapagos Islands",2,4,"Galápagos","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","Galapagos Islands",2,2,"Guayas","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
137,"Ecuador","Galapagos Islands",2,3,"Manabi","/Volumes/data_edit/git-annex/clip-n-ship/Ecuador/spatial/rgn_inland_gcs.shp"
140,"Guadeloupe and Martinique","GLP",2,,,
140,"Guadeloupe and Martinique","MTQ",2,,,
13,"Northern Mariana Islands and Guam","GUM",2,,,
13,"Northern Mariana Islands and Guam","MNP",2,,,
116,"Puerto Rico and Virgin Islands of the United States","PRI",2,,,
116,"Puerto Rico and Virgin Islands of the United States","VIR",2,,,
163,"United States","Alaska",3,5,"Alabama","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,24,"Alaska","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,10,"California","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,19,"Connecticut","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,13,"Delaware","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,2,"Florida","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,7,"Georgia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,1,"Hawaii","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,4,"Louisiana","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,21,"Maine","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,12,"Maryland","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,18,"Massachusetts","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,6,"Mississippi","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,20,"New Hampshire","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,14,"New Jersey","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,15,"New York","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,9,"North Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,22,"Oregon","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,16,"Pennsylvania","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,17,"Rhode Island","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,8,"South Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,3,"Texas","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,11,"Virginia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Alaska",3,23,"Washington","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,5,"Alabama","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,24,"Alaska","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,10,"California","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,19,"Connecticut","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,13,"Delaware","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,2,"Florida","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,7,"Georgia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,1,"Hawaii","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,4,"Louisiana","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,21,"Maine","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,12,"Maryland","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,18,"Massachusetts","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,6,"Mississippi","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,20,"New Hampshire","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,14,"New Jersey","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,15,"New York","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,9,"North Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,22,"Oregon","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,16,"Pennsylvania","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,17,"Rhode Island","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,8,"South Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,3,"Texas","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,11,"Virginia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","Hawaii",3,23,"Washington","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,5,"Alabama","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,24,"Alaska","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,10,"California","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,19,"Connecticut","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,13,"Delaware","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,2,"Florida","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,7,"Georgia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,1,"Hawaii","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,4,"Louisiana","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,21,"Maine","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,12,"Maryland","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,18,"Massachusetts","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,6,"Mississippi","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,20,"New Hampshire","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,14,"New Jersey","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,15,"New York","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,9,"North Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,22,"Oregon","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,16,"Pennsylvania","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,17,"Rhode Island","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,8,"South Carolina","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,3,"Texas","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,11,"Virginia","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
163,"United States","USA",3,23,"Washington","/Volumes/data_edit/git-annex/clip-n-ship/United_States/spatial/rgn_inland_gcs.shp"
