"rgn_id","sector","year","value"
1,"cf",1999,2278.08
1,"cf",2000,2201.35
1,"cf",2001,2207.68
1,"cf",2002,1764.72
1,"cf",2003,1634.21
1,"cf",2004,1513.18
1,"tour",2005,57132.1
1,"tour",2006,59052.1
1,"tour",2007,59731.2
1,"tour",2008,57459.9
1,"tour",2009,61838.5
1,"tour",2010,60082.4
2,"cf",1999,2278.08
2,"cf",2000,2201.35
2,"cf",2001,2207.68
2,"cf",2002,1764.72
2,"cf",2003,1634.21
2,"cf",2004,1513.18
2,"tour",2005,57132.1
2,"tour",2006,59052.1
2,"tour",2007,59731.2
2,"tour",2008,57459.9
2,"tour",2009,61838.5
2,"tour",2010,60082.4
3,"cf",1999,2278.08
3,"cf",2000,2201.35
3,"cf",2001,2207.68
3,"cf",2002,1764.72
3,"cf",2003,1634.21
3,"cf",2004,1513.18
3,"tour",2005,57132.1
3,"tour",2006,59052.1
3,"tour",2007,59731.2
3,"tour",2008,57459.9
3,"tour",2009,61838.5
3,"tour",2010,60082.4
4,"cf",1999,2278.08
4,"cf",2000,2201.35
4,"cf",2001,2207.68
4,"cf",2002,1764.72
4,"cf",2003,1634.21
4,"cf",2004,1513.18
4,"tour",2005,57132.1
4,"tour",2006,59052.1
4,"tour",2007,59731.2
4,"tour",2008,57459.9
4,"tour",2009,61838.5
4,"tour",2010,60082.4
5,"cf",1999,2278.08
5,"cf",2000,2201.35
5,"cf",2001,2207.68
5,"cf",2002,1764.72
5,"cf",2003,1634.21
5,"cf",2004,1513.18
5,"tour",2005,57132.1
5,"tour",2006,59052.1
5,"tour",2007,59731.2
5,"tour",2008,57459.9
5,"tour",2009,61838.5
5,"tour",2010,60082.4
6,"cf",2003,2432.4
6,"cf",2004,2294.53
6,"cf",2005,2141.47
6,"cf",2006,1974.26
6,"cf",2007,1944.52
6,"cf",2008,1762.27
6,"mar",2003,1830.09
6,"mar",2004,1664.86
6,"mar",2005,1692.83
6,"mar",2006,1351.56
6,"mar",2007,1611.1
6,"mar",2008,1438.18
6,"tour",2005,36668.9
6,"tour",2006,35695.5
6,"tour",2007,36031.8
6,"tour",2008,34262
6,"tour",2009,34598.3
6,"tour",2010,30315.5
7,"cf",2003,2432.4
7,"cf",2004,2294.53
7,"cf",2005,2141.47
7,"cf",2006,1974.26
7,"cf",2007,1944.52
7,"cf",2008,1762.27
7,"mar",2003,1830.09
7,"mar",2004,1664.86
7,"mar",2005,1692.83
7,"mar",2006,1351.56
7,"mar",2007,1611.1
7,"mar",2008,1438.18
7,"tour",2005,36668.9
7,"tour",2006,35695.5
7,"tour",2007,36031.8
7,"tour",2008,34262
7,"tour",2009,34598.3
7,"tour",2010,30315.5
8,"cf",2003,2432.4
8,"cf",2004,2294.53
8,"cf",2005,2141.47
8,"cf",2006,1974.26
8,"cf",2007,1944.52
8,"cf",2008,1762.27
8,"mar",2003,1830.09
8,"mar",2004,1664.86
8,"mar",2005,1692.83
8,"mar",2006,1351.56
8,"mar",2007,1611.1
8,"mar",2008,1438.18
8,"tour",2005,36668.9
8,"tour",2006,35695.5
8,"tour",2007,36031.8
8,"tour",2008,34262
8,"tour",2009,34598.3
8,"tour",2010,30315.5
9,"cf",2003,2432.4
9,"cf",2004,2294.53
9,"cf",2005,2141.47
9,"cf",2006,1974.26
9,"cf",2007,1944.52
9,"cf",2008,1762.27
9,"mar",2003,1830.09
9,"mar",2004,1664.86
9,"mar",2005,1692.83
9,"mar",2006,1351.56
9,"mar",2007,1611.1
9,"mar",2008,1438.18
9,"tour",2005,36668.9
9,"tour",2006,35695.5
9,"tour",2007,36031.8
9,"tour",2008,34262
9,"tour",2009,34598.3
9,"tour",2010,30315.5
10,NA,NA,NA
11,"cf",2003,5511.53
11,"cf",2004,5149.01
11,"cf",2005,4742.68
11,"cf",2006,4199.81
11,"cf",2007,3745.07
11,"cf",2008,1660.31
11,"mar",2003,189.885
11,"mar",2004,179.934
11,"mar",2005,408.737
11,"mar",2006,388.674
11,"mar",2007,382.651
11,"mar",2008,192.812
11,"mmw",1998,0
11,"mmw",2008,0
11,"tour",2005,373813
11,"tour",2006,355201
11,"tour",2007,332474
11,"tour",2008,331005
11,"tour",2009,348148
11,"tour",2010,332474
12,"cf",2003,5511.53
12,"cf",2004,5149.01
12,"cf",2005,4742.68
12,"cf",2006,4199.81
12,"cf",2007,3745.07
12,"cf",2008,1660.31
12,"mar",2003,189.885
12,"mar",2004,179.934
12,"mar",2005,408.737
12,"mar",2006,388.674
12,"mar",2007,382.651
12,"mar",2008,192.812
12,"mmw",1998,0
12,"mmw",2008,0
12,"tour",2005,373813
12,"tour",2006,355201
12,"tour",2007,332474
12,"tour",2008,331005
12,"tour",2009,348148
12,"tour",2010,332474
13,"cf",2003,5511.53
13,"cf",2004,5149.01
13,"cf",2005,4742.68
13,"cf",2006,4199.81
13,"cf",2007,3745.07
13,"cf",2008,1660.31
13,"mar",2003,189.885
13,"mar",2004,179.934
13,"mar",2005,408.737
13,"mar",2006,388.674
13,"mar",2007,382.651
13,"mar",2008,192.812
13,"mmw",1998,0
13,"mmw",2008,0
13,"tour",2005,373813
13,"tour",2006,355201
13,"tour",2007,332474
13,"tour",2008,331005
13,"tour",2009,348148
13,"tour",2010,332474
14,"cf",2003,5511.53
14,"cf",2004,5149.01
14,"cf",2005,4742.68
14,"cf",2006,4199.81
14,"cf",2007,3745.07
14,"cf",2008,1660.31
14,"mar",2003,189.885
14,"mar",2004,179.934
14,"mar",2005,408.737
14,"mar",2006,388.674
14,"mar",2007,382.651
14,"mar",2008,192.812
14,"mmw",1998,0
14,"mmw",2008,0
14,"tour",2005,373813
14,"tour",2006,355201
