"rgn_id","pressures.score"
1,0.286667
2,0.286667
3,0.286667
4,0.286667
5,0.286667
6,0.573261
7,0.573261
8,0.573261
9,0.573261
10,NA
11,0.604708
12,0.604708
13,0.604708
14,0.604708
15,0.996002
16,0.996002
17,0
18,0.178204
19,0.178204
20,0
21,0
22,0
23,0
24,0
25,0
