"rgn_id","w_fis"
1,0.981547
2,0.981547
3,0.981547
4,0.981547
5,0.981547
6,0.871449
7,0.871449
8,0.871449
9,0.871449
10,NA
11,0.991352
12,0.991352
13,0.991352
14,0.991352
15,0.345668
16,0.345668
17,1
18,0.998424
19,0.998424
20,1
21,1
22,1
23,1
24,1
25,1
